phase,time,confidence
S,2022-12-20T21:27:51.358400Z,0.625
S,2022-12-20T21:28:03.118400Z,0.439
S,2022-12-20T21:28:05.818400Z,0.478
S,2022-12-20T21:28:20.888400Z,0.309
S,2022-12-20T21:28:25.438400Z,0.603
S,2022-12-20T21:28:35.008400Z,0.471
S,2022-12-20T21:28:48.008400Z,0.247
S,2022-12-20T21:28:50.388400Z,0.648
S,2022-12-20T21:29:23.388400Z,0.881
S,2022-12-20T21:29:31.718400Z,0.826
S,2022-12-20T21:29:48.968400Z,0.891
S,2022-12-20T21:30:12.098400Z,0.974
S,2022-12-20T21:30:47.958400Z,0.948
S,2022-12-20T21:31:33.648400Z,0.490
S,2022-12-20T21:32:04.168400Z,0.486
S,2022-12-20T21:32:41.018400Z,0.913
S,2022-12-20T21:32:58.398400Z,0.459
S,2022-12-20T21:33:20.818400Z,0.976
S,2022-12-20T21:33:33.698400Z,0.953
S,2022-12-20T21:33:44.688400Z,0.408
S,2022-12-20T21:34:29.658400Z,0.815
S,2022-12-20T21:35:26.878400Z,0.154
S,2022-12-20T21:35:33.638400Z,0.816
S,2022-12-20T21:35:41.238400Z,0.854
S,2022-12-20T21:35:43.658400Z,0.155
S,2022-12-20T21:35:50.498400Z,0.146
S,2022-12-20T21:36:20.538400Z,0.940
S,2022-12-20T21:36:28.418400Z,0.251
S,2022-12-20T21:36:41.688400Z,0.918
S,2022-12-20T21:37:07.278400Z,0.326
S,2022-12-20T21:37:52.608400Z,0.846
S,2022-12-20T21:37:53.608400Z,0.172
S,2022-12-20T21:38:51.418400Z,0.957
S,2022-12-20T21:39:05.948400Z,0.261
S,2022-12-20T21:39:07.028400Z,0.845
S,2022-12-20T21:39:37.168400Z,0.826
S,2022-12-20T21:39:49.008400Z,0.590
S,2022-12-20T21:40:24.518400Z,0.730
S,2022-12-20T21:40:54.688400Z,0.944
S,2022-12-20T21:41:18.558400Z,0.828
S,2022-12-20T21:41:26.128400Z,0.375
S,2022-12-20T21:42:19.878400Z,0.856
S,2022-12-20T21:42:31.008400Z,0.952
S,2022-12-20T21:42:42.668400Z,0.940
S,2022-12-20T21:42:58.748400Z,0.128
S,2022-12-20T21:43:07.638400Z,0.867
S,2022-12-20T21:43:12.198400Z,0.279
S,2022-12-20T21:43:32.058400Z,0.953
S,2022-12-20T21:43:50.088400Z,0.735
S,2022-12-20T21:44:28.788400Z,0.856
S,2022-12-20T21:44:39.608400Z,0.413
S,2022-12-20T21:44:52.418400Z,0.287
S,2022-12-20T21:45:15.858400Z,0.971
S,2022-12-20T21:45:52.388400Z,0.937
S,2022-12-20T21:46:14.098400Z,0.936
S,2022-12-20T21:46:41.598400Z,0.983
S,2022-12-20T21:47:06.788400Z,0.966
S,2022-12-20T21:47:26.748400Z,0.647
S,2022-12-20T21:47:39.598400Z,0.599
S,2022-12-20T21:48:03.078400Z,0.953
S,2022-12-20T21:48:51.488400Z,0.135
S,2022-12-20T21:48:52.648400Z,0.866
S,2022-12-20T21:49:22.998400Z,0.957
S,2022-12-20T21:49:50.688400Z,0.503
S,2022-12-20T21:50:27.868400Z,0.971
S,2022-12-20T21:50:56.248400Z,0.232
S,2022-12-20T21:50:57.668400Z,0.138
S,2022-12-20T21:51:07.158400Z,0.531
S,2022-12-20T21:51:09.258400Z,0.638
S,2022-12-20T21:51:22.568400Z,0.149
S,2022-12-20T21:51:26.288400Z,0.750
S,2022-12-20T21:51:50.528400Z,0.716
S,2022-12-20T21:51:54.718400Z,0.610
S,2022-12-20T21:52:09.518400Z,0.552
S,2022-12-20T21:52:23.368400Z,0.656
S,2022-12-20T21:52:29.928400Z,0.950
S,2022-12-20T21:52:53.288400Z,0.699
S,2022-12-20T21:53:04.658400Z,0.921
S,2022-12-20T21:53:24.748400Z,0.143
S,2022-12-20T21:53:26.798400Z,0.702
S,2022-12-20T21:53:36.308400Z,0.278
S,2022-12-20T21:53:41.478400Z,0.233
S,2022-12-20T21:53:44.588400Z,0.440
S,2022-12-20T21:53:50.158400Z,0.709
S,2022-12-20T21:54:05.518400Z,0.844
S,2022-12-20T21:54:06.528400Z,0.162
S,2022-12-20T21:54:11.258400Z,0.499
S,2022-12-20T21:54:53.468400Z,0.150
S,2022-12-20T21:54:54.488400Z,0.310
S,2022-12-20T21:55:09.158400Z,0.162
S,2022-12-20T21:55:24.358400Z,0.168
S,2022-12-20T21:55:25.758400Z,0.323
S,2022-12-20T21:55:29.558400Z,0.727
S,2022-12-20T21:55:55.988400Z,0.510
S,2022-12-20T21:56:04.938400Z,0.241
S,2022-12-20T21:56:07.038400Z,0.689
S,2022-12-20T21:56:36.998400Z,0.144
S,2022-12-20T21:56:46.168400Z,0.801
S,2022-12-20T21:57:09.918400Z,0.298
S,2022-12-20T21:57:25.318400Z,0.902
S,2022-12-20T21:57:26.398400Z,0.442
S,2022-12-20T21:58:10.898400Z,0.862
S,2022-12-20T21:58:42.988400Z,0.824
S,2022-12-20T21:58:49.388400Z,0.165
S,2022-12-20T21:59:11.938400Z,0.959
S,2022-12-20T21:59:14.878400Z,0.386
S,2022-12-20T21:59:37.408400Z,0.748
S,2022-12-20T21:59:53.918400Z,0.179
S,2022-12-20T22:00:08.648400Z,0.644
S,2022-12-20T22:00:12.378400Z,0.471
S,2022-12-20T22:00:35.028400Z,0.562
S,2022-12-20T22:01:22.148400Z,0.900
S,2022-12-20T22:01:32.848400Z,0.919
S,2022-12-20T22:02:15.098400Z,0.932
S,2022-12-20T22:02:37.818400Z,0.458
S,2022-12-20T22:02:44.368400Z,0.433
S,2022-12-20T22:02:47.078400Z,0.149
S,2022-12-20T22:03:00.288400Z,0.745
S,2022-12-20T22:03:23.438400Z,0.939
S,2022-12-20T22:03:51.018400Z,0.857
S,2022-12-20T22:04:30.948400Z,0.181
S,2022-12-20T22:04:40.428400Z,0.568
S,2022-12-20T22:04:46.008400Z,0.929
S,2022-12-20T22:04:50.148400Z,0.258
S,2022-12-20T22:05:17.338400Z,0.963
S,2022-12-20T22:05:59.728400Z,0.166
S,2022-12-20T22:06:04.688400Z,0.205
S,2022-12-20T22:06:10.738400Z,0.763
S,2022-12-20T22:06:20.578400Z,0.746
S,2022-12-20T22:06:47.258400Z,0.918
S,2022-12-20T22:07:59.418400Z,0.114
S,2022-12-20T22:08:32.388400Z,0.335
S,2022-12-20T22:09:05.678400Z,0.306
S,2022-12-20T22:09:33.298400Z,0.105
S,2022-12-20T22:09:34.598400Z,0.253
S,2022-12-20T22:09:47.548400Z,0.219
S,2022-12-20T22:09:51.848400Z,0.150
S,2022-12-20T22:09:59.598400Z,0.400
S,2022-12-20T22:10:22.578400Z,0.959
S,2022-12-20T22:10:26.708400Z,0.275
S,2022-12-20T22:11:07.428400Z,0.309
S,2022-12-20T22:11:18.938400Z,0.184
S,2022-12-20T22:11:23.938400Z,0.845
S,2022-12-20T22:11:29.918400Z,0.168
S,2022-12-20T22:11:33.728400Z,0.165
S,2022-12-20T22:11:44.408400Z,0.134
S,2022-12-20T22:11:51.438400Z,0.213
S,2022-12-20T22:12:02.018400Z,0.812
S,2022-12-20T22:12:20.298400Z,0.637
S,2022-12-20T22:12:21.338400Z,0.213
S,2022-12-20T22:12:38.758400Z,0.888
S,2022-12-20T22:13:12.188400Z,0.819
S,2022-12-20T22:13:32.468400Z,0.973
S,2022-12-20T22:13:57.958400Z,0.809
S,2022-12-20T22:14:09.058400Z,0.352
S,2022-12-20T22:14:12.208400Z,0.178
S,2022-12-20T22:14:20.688400Z,0.109
S,2022-12-20T22:14:27.308400Z,0.492
S,2022-12-20T22:14:50.248400Z,0.790
S,2022-12-20T22:15:08.228400Z,0.228
S,2022-12-20T22:15:10.918400Z,0.355
S,2022-12-20T22:15:35.838400Z,0.693
S,2022-12-20T22:15:41.428400Z,0.160
S,2022-12-20T22:15:48.908400Z,0.809
S,2022-12-20T22:16:02.168400Z,0.963
S,2022-12-20T22:16:55.388400Z,0.121
S,2022-12-20T22:17:23.278400Z,0.893
S,2022-12-20T22:17:49.638400Z,0.361
S,2022-12-20T22:18:24.228400Z,0.932
S,2022-12-20T22:18:55.468400Z,0.786
S,2022-12-20T22:18:59.438400Z,0.966
S,2022-12-20T22:19:50.158400Z,0.158
S,2022-12-20T22:19:55.718400Z,0.389
S,2022-12-20T22:20:07.618400Z,0.945
S,2022-12-20T22:20:28.468400Z,0.958
S,2022-12-20T22:20:36.738400Z,0.363
S,2022-12-20T22:20:43.108400Z,0.798
S,2022-12-20T22:21:06.108400Z,0.103
S,2022-12-20T22:21:17.778400Z,0.932
S,2022-12-20T22:21:24.618400Z,0.769
S,2022-12-20T22:21:25.638400Z,0.189
S,2022-12-20T22:21:26.838400Z,0.239
S,2022-12-20T22:21:41.348400Z,0.459
S,2022-12-20T22:21:44.278400Z,0.291
S,2022-12-20T22:22:06.148400Z,0.932
S,2022-12-20T22:22:13.008400Z,0.615
S,2022-12-20T22:22:40.238400Z,0.915
S,2022-12-20T22:23:00.838400Z,0.960
S,2022-12-20T22:23:30.848400Z,0.168
S,2022-12-20T22:23:35.038400Z,0.795
S,2022-12-20T22:23:49.588400Z,0.595
S,2022-12-20T22:24:07.458400Z,0.977
S,2022-12-20T22:24:20.728400Z,0.759
S,2022-12-20T22:24:44.918400Z,0.815
S,2022-12-20T22:24:57.998400Z,0.247
S,2022-12-20T22:25:30.108400Z,0.637
S,2022-12-20T22:25:43.868400Z,0.735
S,2022-12-20T22:25:56.908400Z,0.174
S,2022-12-20T22:26:02.698400Z,0.967
S,2022-12-20T22:26:18.408400Z,0.656
S,2022-12-20T22:26:45.268400Z,0.858
S,2022-12-20T22:26:46.268400Z,0.381
S,2022-12-20T22:27:30.308400Z,0.968
S,2022-12-20T22:27:57.138400Z,0.114
S,2022-12-20T22:28:44.328400Z,0.971
S,2022-12-20T22:29:04.678400Z,0.935
S,2022-12-20T22:29:37.238400Z,0.958
S,2022-12-20T22:30:08.178400Z,0.657
S,2022-12-20T22:30:26.488400Z,0.116
S,2022-12-20T22:30:55.308400Z,0.220
S,2022-12-20T22:31:01.218400Z,0.738
S,2022-12-20T22:31:27.648400Z,0.799
S,2022-12-20T22:31:38.518400Z,0.718
S,2022-12-20T22:31:51.268400Z,0.936
S,2022-12-20T22:32:09.318400Z,0.471
S,2022-12-20T22:32:23.418400Z,0.786
S,2022-12-20T22:32:27.148400Z,0.279
S,2022-12-20T22:32:33.738400Z,0.815
S,2022-12-20T22:33:05.218400Z,0.535
S,2022-12-20T22:33:17.468400Z,0.936
S,2022-12-20T22:33:18.468400Z,0.138
S,2022-12-20T22:33:38.598400Z,0.746
S,2022-12-20T22:33:42.598400Z,0.608
S,2022-12-20T22:33:46.798400Z,0.709
S,2022-12-20T22:33:55.048400Z,0.407
S,2022-12-20T22:34:02.478400Z,0.214
S,2022-12-20T22:34:13.538400Z,0.537
S,2022-12-20T22:35:10.338400Z,0.583
S,2022-12-20T22:35:15.718400Z,0.504
S,2022-12-20T22:35:29.388400Z,0.912
S,2022-12-20T22:35:47.918400Z,0.788
S,2022-12-20T22:36:18.518400Z,0.975
S,2022-12-20T22:37:17.978400Z,0.963
S,2022-12-20T22:37:28.108400Z,0.960
S,2022-12-20T22:37:48.868400Z,0.149
S,2022-12-20T22:38:08.528400Z,0.650
S,2022-12-20T22:38:24.818400Z,0.922
S,2022-12-20T22:38:49.408400Z,0.969
S,2022-12-20T22:39:15.778400Z,0.125
S,2022-12-20T22:39:25.478400Z,0.805
S,2022-12-20T22:39:35.798400Z,0.954
S,2022-12-20T22:40:15.958400Z,0.940
S,2022-12-20T22:40:39.698400Z,0.933
S,2022-12-20T22:40:53.458400Z,0.123
S,2022-12-20T22:41:17.358400Z,0.880
S,2022-12-20T22:41:24.168400Z,0.617
S,2022-12-20T22:41:44.848400Z,0.594
S,2022-12-20T22:42:05.728400Z,0.803
S,2022-12-20T22:42:25.058400Z,0.130
S,2022-12-20T22:42:30.508400Z,0.979
S,2022-12-20T22:42:38.448400Z,0.970
S,2022-12-20T22:42:50.428400Z,0.972
S,2022-12-20T22:43:15.538400Z,0.954
S,2022-12-20T22:43:46.128400Z,0.735
S,2022-12-20T22:44:16.128400Z,0.617
S,2022-12-20T22:45:10.408400Z,0.964
S,2022-12-20T22:45:28.918400Z,0.360
S,2022-12-20T22:45:42.048400Z,0.607
S,2022-12-20T22:45:58.448400Z,0.120
S,2022-12-20T22:46:21.338400Z,0.979
S,2022-12-20T22:46:27.298400Z,0.392
S,2022-12-20T22:46:37.068400Z,0.572
S,2022-12-20T22:46:43.738400Z,0.960
S,2022-12-20T22:47:14.148400Z,0.136
S,2022-12-20T22:47:37.588400Z,0.962
S,2022-12-20T22:48:01.458400Z,0.355
S,2022-12-20T22:48:06.298400Z,0.578
S,2022-12-20T22:48:10.958400Z,0.390
S,2022-12-20T22:48:15.778400Z,0.163
S,2022-12-20T22:48:19.438400Z,0.242
S,2022-12-20T22:48:28.498400Z,0.670
S,2022-12-20T22:48:58.278400Z,0.447
S,2022-12-20T22:49:02.588400Z,0.277
S,2022-12-20T22:49:06.028400Z,0.125
S,2022-12-20T22:49:07.998400Z,0.497
S,2022-12-20T22:49:46.838400Z,0.875
S,2022-12-20T22:49:47.848400Z,0.404
S,2022-12-20T22:50:00.158400Z,0.880
S,2022-12-20T22:50:12.278400Z,0.905
S,2022-12-20T22:50:25.028400Z,0.762
S,2022-12-20T22:50:27.408400Z,0.134
S,2022-12-20T22:50:37.468400Z,0.116
S,2022-12-20T22:50:38.488400Z,0.683
S,2022-12-20T22:51:14.228400Z,0.121
S,2022-12-20T22:51:20.308400Z,0.908
S,2022-12-20T22:51:50.608400Z,0.325
S,2022-12-20T22:52:54.948400Z,0.937
S,2022-12-20T22:53:02.558400Z,0.927
S,2022-12-20T22:53:23.198400Z,0.105
S,2022-12-20T22:53:28.168400Z,0.972
S,2022-12-20T22:54:24.498400Z,0.124
S,2022-12-20T22:54:29.428400Z,0.500
S,2022-12-20T22:54:33.098400Z,0.287
S,2022-12-20T22:54:34.868400Z,0.419
S,2022-12-20T22:54:40.108400Z,0.233
S,2022-12-20T22:54:42.498400Z,0.835
S,2022-12-20T22:54:45.908400Z,0.558
S,2022-12-20T22:54:52.948400Z,0.373
S,2022-12-20T22:54:58.338400Z,0.937
S,2022-12-20T22:55:15.918400Z,0.935
S,2022-12-20T22:56:04.218400Z,0.208
S,2022-12-20T22:56:17.178400Z,0.766
S,2022-12-20T22:56:36.148400Z,0.951
S,2022-12-20T22:57:26.118400Z,0.233
S,2022-12-20T22:57:35.718400Z,0.774
S,2022-12-20T22:57:55.568400Z,0.846
S,2022-12-20T22:58:21.218400Z,0.906
S,2022-12-20T22:58:39.348400Z,0.867
S,2022-12-20T22:58:40.348400Z,0.243
S,2022-12-20T22:59:22.478400Z,0.976
S,2022-12-20T22:59:27.638400Z,0.358
S,2022-12-20T22:59:30.608400Z,0.130
S,2022-12-20T22:59:37.678400Z,0.100
S,2022-12-20T22:59:44.348400Z,0.668
S,2022-12-20T23:00:13.528400Z,0.244
S,2022-12-20T23:00:44.658400Z,0.961
S,2022-12-20T23:00:46.658400Z,0.632
S,2022-12-20T23:01:22.878400Z,0.980
S,2022-12-20T23:01:46.008400Z,0.159
S,2022-12-20T23:02:11.398400Z,0.963
S,2022-12-20T23:02:40.458400Z,0.583
S,2022-12-20T23:03:06.118400Z,0.481
S,2022-12-20T23:03:27.308400Z,0.109
S,2022-12-20T23:03:56.128400Z,0.757
S,2022-12-20T23:03:57.688400Z,0.220
S,2022-12-20T23:04:00.578400Z,0.184
S,2022-12-20T23:04:41.378400Z,0.113
S,2022-12-20T23:04:48.028400Z,0.614
S,2022-12-20T23:04:52.418400Z,0.684
S,2022-12-20T23:05:22.668400Z,0.344
S,2022-12-20T23:05:25.118400Z,0.983
S,2022-12-20T23:05:27.708400Z,0.154
S,2022-12-20T23:05:38.798400Z,0.877
S,2022-12-20T23:05:42.708400Z,0.650
S,2022-12-20T23:05:56.358400Z,0.634
S,2022-12-20T23:06:12.088400Z,0.247
S,2022-12-20T23:06:15.818400Z,0.163
S,2022-12-20T23:06:30.618400Z,0.624
S,2022-12-20T23:06:47.438400Z,0.941
S,2022-12-20T23:07:05.908400Z,0.743
S,2022-12-20T23:07:24.628400Z,0.730
S,2022-12-20T23:08:17.128400Z,0.879
S,2022-12-20T23:08:33.588400Z,0.953
S,2022-12-20T23:08:55.618400Z,0.215
S,2022-12-20T23:09:10.098400Z,0.204
S,2022-12-20T23:09:13.218400Z,0.969
S,2022-12-20T23:10:22.878400Z,0.985
S,2022-12-20T23:10:26.418400Z,0.728
S,2022-12-20T23:10:33.028400Z,0.978
S,2022-12-20T23:11:05.508400Z,0.774
S,2022-12-20T23:11:06.518400Z,0.275
S,2022-12-20T23:11:36.788400Z,0.975
S,2022-12-20T23:12:09.078400Z,0.983
S,2022-12-20T23:12:56.668400Z,0.970
S,2022-12-20T23:13:18.278400Z,0.976
S,2022-12-20T23:13:55.638400Z,0.968
S,2022-12-20T23:14:10.818400Z,0.971
S,2022-12-20T23:14:40.698400Z,0.164
S,2022-12-20T23:15:06.998400Z,0.854
S,2022-12-20T23:15:17.858400Z,0.937
S,2022-12-20T23:15:23.038400Z,0.949
S,2022-12-20T23:15:28.238400Z,0.603
S,2022-12-20T23:15:29.648400Z,0.123
S,2022-12-20T23:16:11.418400Z,0.944
S,2022-12-20T23:16:52.108400Z,0.892
S,2022-12-20T23:17:14.958400Z,0.751
S,2022-12-20T23:17:15.988400Z,0.108
S,2022-12-20T23:17:46.918400Z,0.910
S,2022-12-20T23:18:45.108400Z,0.398
S,2022-12-20T23:19:14.268400Z,0.958
S,2022-12-20T23:19:41.568400Z,0.392
S,2022-12-20T23:19:45.748400Z,0.564
S,2022-12-20T23:20:06.198400Z,0.616
S,2022-12-20T23:20:17.498400Z,0.869
S,2022-12-20T23:20:25.358400Z,0.903
S,2022-12-20T23:20:28.108400Z,0.377
S,2022-12-20T23:21:23.238400Z,0.948
S,2022-12-20T23:21:42.468400Z,0.977
S,2022-12-20T23:22:28.108400Z,0.796
S,2022-12-20T23:23:31.508400Z,0.280
S,2022-12-20T23:23:32.528400Z,0.784
S,2022-12-20T23:23:59.978400Z,0.623
S,2022-12-20T23:24:13.578400Z,0.110
S,2022-12-20T23:24:55.728400Z,0.224
S,2022-12-20T23:24:56.868400Z,0.693
S,2022-12-20T23:25:02.498400Z,0.203
S,2022-12-20T23:25:09.418400Z,0.120
S,2022-12-20T23:25:24.118400Z,0.825
S,2022-12-20T23:25:49.128400Z,0.962
S,2022-12-20T23:25:55.368400Z,0.930
S,2022-12-20T23:25:58.128400Z,0.265
S,2022-12-20T23:26:39.708400Z,0.943
S,2022-12-20T23:27:00.998400Z,0.897
S,2022-12-20T23:27:51.308400Z,0.956
S,2022-12-20T23:27:55.488400Z,0.109
S,2022-12-20T23:28:00.498400Z,0.971
S,2022-12-20T23:28:39.668400Z,0.646
S,2022-12-20T23:28:44.548400Z,0.967
S,2022-12-20T23:29:11.818400Z,0.967
S,2022-12-20T23:29:33.528400Z,0.970
S,2022-12-20T23:29:45.928400Z,0.703
S,2022-12-20T23:30:09.248400Z,0.299
S,2022-12-20T23:30:25.388400Z,0.731
S,2022-12-20T23:30:44.288400Z,0.979
S,2022-12-20T23:31:25.498400Z,0.984
S,2022-12-20T23:31:34.608400Z,0.591
S,2022-12-20T23:31:40.398400Z,0.142
S,2022-12-20T23:31:57.478400Z,0.271
S,2022-12-20T23:32:03.398400Z,0.971
S,2022-12-20T23:32:44.888400Z,0.553
S,2022-12-20T23:32:54.548400Z,0.916
S,2022-12-20T23:33:05.918400Z,0.183
S,2022-12-20T23:33:29.328400Z,0.878
S,2022-12-20T23:33:37.288400Z,0.289
S,2022-12-20T23:33:39.638400Z,0.536
S,2022-12-20T23:34:12.028400Z,0.131
S,2022-12-20T23:34:23.118400Z,0.977
S,2022-12-20T23:34:39.308400Z,0.975
S,2022-12-20T23:35:03.898400Z,0.919
S,2022-12-20T23:35:25.098400Z,0.615
S,2022-12-20T23:35:52.828400Z,0.937
S,2022-12-20T23:36:09.098400Z,0.954
S,2022-12-20T23:36:29.758400Z,0.150
S,2022-12-20T23:36:36.818400Z,0.130
S,2022-12-20T23:36:48.338400Z,0.122
S,2022-12-20T23:37:06.638400Z,0.919
S,2022-12-20T23:37:34.148400Z,0.188
S,2022-12-20T23:37:55.928400Z,0.308
S,2022-12-20T23:38:01.118400Z,0.935
S,2022-12-20T23:38:34.198400Z,0.807
S,2022-12-20T23:38:35.198400Z,0.216
S,2022-12-20T23:38:43.518400Z,0.829
S,2022-12-20T23:38:50.938400Z,0.642
S,2022-12-20T23:39:11.478400Z,0.961
S,2022-12-20T23:39:42.878400Z,0.984
S,2022-12-20T23:40:08.898400Z,0.974
S,2022-12-20T23:40:42.988400Z,0.740
S,2022-12-20T23:40:44.738400Z,0.658
S,2022-12-20T23:41:15.398400Z,0.977
S,2022-12-20T23:41:35.738400Z,0.232
S,2022-12-20T23:41:56.408400Z,0.877
S,2022-12-20T23:42:02.258400Z,0.663
S,2022-12-20T23:42:03.368400Z,0.192
S,2022-12-20T23:43:24.148400Z,0.914
S,2022-12-20T23:44:16.468400Z,0.896
S,2022-12-20T23:44:34.598400Z,0.174
S,2022-12-20T23:44:42.268400Z,0.848
S,2022-12-20T23:44:58.678400Z,0.955
S,2022-12-20T23:45:54.188400Z,0.940
S,2022-12-20T23:46:33.208400Z,0.866
S,2022-12-20T23:46:46.628400Z,0.517
S,2022-12-20T23:47:00.298400Z,0.765
S,2022-12-20T23:47:24.038400Z,0.913
S,2022-12-20T23:47:41.158400Z,0.965
S,2022-12-20T23:47:58.208400Z,0.218
S,2022-12-20T23:48:04.378400Z,0.979
S,2022-12-20T23:48:35.298400Z,0.946
S,2022-12-20T23:48:48.848400Z,0.957
S,2022-12-20T23:48:52.578400Z,0.189
S,2022-12-20T23:49:04.828400Z,0.627
S,2022-12-20T23:49:28.478400Z,0.886
S,2022-12-20T23:49:37.778400Z,0.971
S,2022-12-20T23:50:00.018400Z,0.572
S,2022-12-20T23:50:23.618400Z,0.871
S,2022-12-20T23:50:28.608400Z,0.251
S,2022-12-20T23:50:33.238400Z,0.258
S,2022-12-20T23:51:08.698400Z,0.969
S,2022-12-20T23:51:16.548400Z,0.117
S,2022-12-20T23:51:32.958400Z,0.653
S,2022-12-20T23:51:42.398400Z,0.200
S,2022-12-20T23:52:22.878400Z,0.954
S,2022-12-20T23:52:34.908400Z,0.506
S,2022-12-20T23:52:50.258400Z,0.938
S,2022-12-20T23:53:02.188400Z,0.516
S,2022-12-20T23:53:15.128400Z,0.125
S,2022-12-20T23:53:20.688400Z,0.738
S,2022-12-20T23:53:45.318400Z,0.557
S,2022-12-20T23:53:49.768400Z,0.271
S,2022-12-20T23:54:11.618400Z,0.500
S,2022-12-20T23:54:15.428400Z,0.312
S,2022-12-20T23:54:18.848400Z,0.109
S,2022-12-20T23:54:24.448400Z,0.122
S,2022-12-20T23:54:29.028400Z,0.559
S,2022-12-20T23:54:37.498400Z,0.138
S,2022-12-20T23:54:40.218400Z,0.157
S,2022-12-20T23:54:41.538400Z,0.542
S,2022-12-20T23:55:00.278400Z,0.202
S,2022-12-20T23:55:06.518400Z,0.181
S,2022-12-20T23:55:15.118400Z,0.616
S,2022-12-20T23:55:21.208400Z,0.202
S,2022-12-20T23:55:30.628400Z,0.490
S,2022-12-20T23:55:34.598400Z,0.973
S,2022-12-20T23:56:07.258400Z,0.957
S,2022-12-20T23:56:28.328400Z,0.146
S,2022-12-20T23:56:34.118400Z,0.172
S,2022-12-20T23:56:37.048400Z,0.220
S,2022-12-20T23:56:43.458400Z,0.233
S,2022-12-20T23:56:49.928400Z,0.907
S,2022-12-20T23:56:58.908400Z,0.270
S,2022-12-20T23:57:04.638400Z,0.205
S,2022-12-20T23:57:23.158400Z,0.499
S,2022-12-20T23:57:33.878400Z,0.664
S,2022-12-20T23:57:38.568400Z,0.982
S,2022-12-20T23:57:49.548400Z,0.364
S,2022-12-20T23:58:03.458400Z,0.635
S,2022-12-20T23:58:14.908400Z,0.218
S,2022-12-20T23:58:20.798400Z,0.325
S,2022-12-20T23:58:28.758400Z,0.142
S,2022-12-20T23:58:56.168400Z,0.975
S,2022-12-20T23:59:04.198400Z,0.164
S,2022-12-20T23:59:18.788400Z,0.698
S,2022-12-20T23:59:22.878400Z,0.132
S,2022-12-20T23:59:25.158400Z,0.229
S,2022-12-20T23:59:27.238400Z,0.646
S,2022-12-20T23:59:36.108400Z,0.445
S,2022-12-20T23:59:45.758400Z,0.241
S,2022-12-20T23:59:49.668400Z,0.946
S,2022-12-20T23:59:53.888400Z,0.205
S,2022-12-20T23:59:58.898400Z,0.398
